gene,baseMean,log2FoldChange,stat,pvalue,padj
SUPV3L1,15.047531490970654,-0.24698292616755158,-2.148804839266629,0.08547038527058858,0.3060636684278929
TBX5,31.790758382323258,-0.4188426435491346,-2.262201086960287,0.08561286718677386,0.30644850646888067
USP21,16.72932256913584,-0.380921159171149,-2.0698743197538367,0.0856431823940544,0.3064848537557474
DNAH7,4.416981339679884,-0.7239120067160569,-2.1980291209520804,0.08567920496408156,0.306541603639437
ATP8B4,36.6879027005992,-0.48726680620963503,-2.080793655649162,0.08574349485544254,0.3066994373629265
SGPP1,26.900622759709496,0.21566804449454935,2.4239021253573227,0.08579921517561076,0.306739831419381
DCTN4,68.21304273943679,-0.15653231761426945,-2.125004315288811,0.08577954976638066,0.306739831419381
ACOT13,21.68902479773044,-0.4410559474775235,-2.1079084016186886,0.0858153205516792,0.306739831419381
TRIP6,79.19656171649127,-0.4072223393566503,-2.1085605205215963,0.08588034037014998,0.3069000785865115
BAG5,31.608354592127228,0.13786007577546133,2.465964913356619,0.0859866210792475,0.30705279880619807
APOL6,47.96638108915447,-0.34068322245896354,-2.2028664739078083,0.08599363285513204,0.30705279880619807
ALDH1L1,0.40526795752394307,0.283502956220947,2.0844350357470534,0.08600153970012128,0.30705279880619807
ZNF490,2.9343594236546737,0.31609022976479295,2.2477542706571043,0.08600386905122955,0.30705279880619807
ZSCAN22,4.917277344004013,-0.2930534706918233,-2.160571299383752,0.0860571998411791,0.3071710617482049
UIMC1,20.283887110355955,-0.21682846613448792,-2.412917157148576,0.08616622929393215,0.30735004739838223
PPP1CA,54.654152703800534,0.25689274673393925,2.4115892138283916,0.0861679977642353,0.30735004739838223
RPSAP52,1.6564752903040494,0.3485478874181287,2.0551791406320343,0.08616621247084308,0.30735004739838223
GTPBP4,38.02242590111685,0.38704283145937524,2.157067900513318,0.08620377960408754,0.3074055495053574
METTL16,30.220416519464724,-0.37751345809145676,-2.3377779527014444,0.08624965918061087,0.3074970259999171
FTH1P15,3.2172375929665855,0.4901168785011327,2.2939478383574845,0.08639324669997457,0.3077923919224311
KCND3,5.5473005549884515,1.0287537057997056,2.1032772276205316,0.08637952987071182,0.3077923919224311
ZBTB39,8.650942586887073,-0.28114549252828214,-2.0594120773811873,0.08639170373551688,0.3077923919224311
KIAA2012,1.2073252224405429,-0.4204730156774332,-2.1323926518901417,0.0864343959983916,0.3078668434788072
SHISA3,1.1946282656933374,-0.48035638435301486,-2.049401424851082,0.08651055480713198,0.30799790836353713
RARA,38.40454206953354,-0.3383551891644174,-2.1843001287248787,0.08655223421451327,0.30799790836353713
FAM114A1,191.15882537481374,-0.264510897906276,-2.29030632460661,0.08651973094421271,0.30799790836353713
TUBGCP3,21.979121364809174,-0.20918670399774353,-2.197148737951008,0.08654664132689598,0.30799790836353713
NKAP,18.228568358053852,-0.10609964947598183,-2.1347192178315226,0.08671566052248741,0.30813471830551836
EIF4G1,364.67691362461363,0.2124895258172259,2.3092147403255066,0.08667062482120767,0.30813471830551836
SLC24A4,0.5269327355023946,-0.1846687406067281,-2.2644149372878646,0.0866217970286678,0.30813471830551836
SF3B3,122.18753530561857,-0.21256911097570708,-2.448685907914623,0.0866314943167095,0.30813471830551836
ACP5,1.7604691876182994,-0.8768517048949509,-2.1150672662062426,0.08672242073928871,0.30813471830551836
TMEM204,18.068807523672017,0.6509339113046124,2.0484765478608673,0.08669393623218127,0.30813471830551836
ACYP1,6.193196729599406,-0.6278268275003227,-2.144777755918801,0.08673256542753013,0.30813471830551836
NAGS,2.1955305236025353,-0.28159901887216243,-2.3070860905577817,0.08677268971764929,0.30820524044105246
PKDREJ,1.22407862606724,-0.2897053729293725,-2.0597154271720295,0.08683033807928568,0.3082659503692903
COX18,11.765662942799647,-0.13294728424075153,-2.067473793376609,0.08682867038396383,0.3082659503692903
CMC1,8.294763180201084,0.29547548377305377,2.0995418769378054,0.08689104518786539,0.3084094487382511
CFB,12.838490369943091,-0.45239278597660304,-2.134471805015991,0.08705669289683424,0.3089252673710724
ALPK3,2.894870360987208,1.1732488804477534,2.1682392217120445,0.08717244351344375,0.30892835480875813
RAB6A,123.37296290471585,0.1092875753371807,2.0697845714099556,0.08720837072503627,0.30892835480875813
WHAMMP3,7.097225833828547,0.359853288060215,2.17886462241194,0.08713281595145086,0.30892835480875813
BTRC,23.704413711058876,-0.36062063020168544,-2.400688059593471,0.08722013543212669,0.30892835480875813
MAN1B1,94.38801965999598,-0.10442001833655645,-2.1689672667056565,0.087091102859321,0.30892835480875813
FMNL1,22.462215256779043,-0.4670743498251788,-2.0484607933120156,0.087212071314845,0.30892835480875813
SPATA18,37.867839450634996,-0.5358229080147092,-2.0450901466476576,0.08711770634855254,0.30892835480875813
ZNF146,49.596226439036414,-0.25487621952446915,-2.0908391445539647,0.08714625739237655,0.30892835480875813
RUMY1,1.3417422077226664,-0.2927832691701666,-2.0745777736019497,0.08728675764247389,0.30899508688245747
TAF12,21.644141041443454,-0.2051132801269251,-2.2268489602631254,0.08730488745267859,0.30899508688245747
B4GALNT1,0.8347686310064554,0.29405011454600993,2.109319485444211,0.08732651530501445,0.30899508688245747
GYPC,58.21398899389317,-0.41457477853696556,-2.319155120716256,0.08731443343619537,0.30899508688245747
CA12,136.55769548299068,-0.9162287013968884,-2.0408577287343954,0.08734060573174054,0.30899508688245747
ZNF285,4.984041271056558,-0.32607865686677506,-2.3026397621708723,0.08745304807772902,0.309140180599949
RAPGEF4,1.8848986490734316,-0.6700718424225169,-2.234712474841492,0.0874629599237193,0.309140180599949
IGFBP2,85.9410123170602,2.039257738835376,2.0410974835402143,0.08744612172929478,0.309140180599949
MIPOL1,14.736774162664481,-0.22621903249166442,-2.0564318087281337,0.08744171329444889,0.309140180599949
POLA2,7.741853036916707,-0.430586577786058,-2.05550524686211,0.08748660066343684,0.30915186036391606
ZNF599,5.338564370473174,-0.3117743056906459,-2.0388892335167372,0.08766473966642964,0.30970935914688896
DNAI4,4.77390084932013,-0.3388884038654174,-2.04483197236012,0.08769532470401219,0.3097454289382884
UTP20,37.697094095294695,0.39731377702241666,2.224982452746358,0.08778043000965792,0.30990201974148157
CKAP2,17.645147340441483,-0.3255217221343498,-2.0746159468527545,0.0877737400341206,0.30990201974148157
NES,34.54851979452965,-0.8158653827200943,-2.0730377975620953,0.08782387079749836,0.30998339537115627
PCBD2,3.8100777502905765,-0.28108163510136785,-2.1470530454021812,0.08786748149110031,0.3100653327826618
FBXL6,9.58482953928167,0.335444320559946,2.0368562186488677,0.08790255640509098,0.3101171182339738
ADGRD1,397.074960291972,0.6113332571141221,2.059342589271669,0.08795850075640982,0.31022551831791934
GLI2,16.9979320211813,-0.5925717700041941,-2.2791423954297736,0.08797409613659717,0.31022551831791934
RABEP2,18.989914397169397,-0.23813783986438786,-2.104272023328157,0.088037920354377,0.31037858655548217
CUL1,60.447955064029884,0.19950781341644142,2.0722464840029975,0.08838930915925272,0.3105077809045628
RTL8C,194.68186007264325,0.11398303228323137,2.091183513580621,0.08825345896160369,0.3105077809045628
PHACTR1,1.9323616583358745,-0.4723403668089976,-2.115513395554749,0.08827900639975916,0.3105077809045628
PTBP1,166.05981383707672,0.27253304674838574,2.0354160752612382,0.08817598180128047,0.3105077809045628
ARL5B,18.48483105064634,-0.27876336846061456,-2.164040469934217,0.08826203711642583,0.3105077809045628
HAUS5,7.753955242883946,-0.5084448378713149,-2.061544153735099,0.08824892637422488,0.3105077809045628
STK40,28.815858689361136,-0.47992428721237435,-2.1284145645526507,0.08821067048206647,0.3105077809045628
NRG1,3.728837315713976,-0.9464599444938915,-2.0871966461511433,0.08831185851495085,0.3105077809045628
AFMID,12.20296314795139,0.23256405330230212,2.05871425190671,0.08810409206675636,0.3105077809045628
PSMC6,37.727172522317005,-0.18056920365328466,-2.201328948882907,0.08835896477456223,0.3105077809045628
PPM1F,53.006541107435574,-0.36675662703814815,-2.053870216510187,0.08833615289759762,0.3105077809045628
TOP2A,13.009250821303839,-0.5899162064172487,-2.033325574687753,0.08825797379520516,0.3105077809045628
SRP68,59.95146735319231,-0.2059029225034461,-2.222540799632007,0.08840137322424338,0.3105077809045628
PPID,27.911294009011556,-0.35685182080630895,-2.136203245382955,0.08839041302791359,0.3105077809045628
ANKRD50,43.98381061465376,-0.2106552569029887,-2.042467278055593,0.08818036158669036,0.3105077809045628
ENSG00000282833,1.9323616583358745,-0.4723403668089976,-2.115513395554749,0.08827900639975916,0.3105077809045628
DPM1,23.873897824359563,0.11998858369352661,2.066197663993007,0.0884701765676154,0.3106059178246857
PKD1,237.7730147975368,0.3156902994458788,2.049257017021605,0.08845800470699033,0.3106059178246857
AP4M1,17.79774599781741,-0.38135201240368843,-2.0318672466119856,0.0885021161361463,0.31064631020588684
SMG5,115.11834469981197,0.2511089289650661,2.076427676744755,0.08853696970204689,0.3106969098362227
SEC22C,64.58319934767563,0.34122112889729017,2.0325206900150707,0.08856892572669922,0.31073732030862716
RAD52,9.438777353378203,-0.47063286316748787,-2.171943826938551,0.08861191266167173,0.310744705024852
DEPDC1B,0.596542260645791,-0.37466531453984636,-2.257558528757622,0.08860901679630477,0.310744705024852
L3MBTL1,5.999752944125147,-0.41909213787970634,-2.040822619621383,0.0886818698000233,0.3109183082795097
LRP1,3935.7701250628184,-0.20892606928269153,-2.0457878349843392,0.08871383983156601,0.3109586795295058
NRXN3,1.8379789740985528,0.8846597481354372,2.10652245180654,0.08874840407843475,0.31100812328270283
TCAIM,24.59532227299288,-0.15974340033561774,-2.0601427020530285,0.088799135520082,0.31111418718052236
PLK4,1.193186309716372,-0.4650812440729932,-2.104129618828562,0.08884632622887462,0.3112077998459336
NDUFAF3,35.58665446341459,-0.267774027778267,-2.319747765735296,0.08888349840204983,0.31126628489010866
TRIT1,10.744116669186322,-0.2286555663421579,-2.1073955738770387,0.08895914830617224,0.31131606182100147
UNC13B,51.424085696417585,-0.24973959097429965,-2.051130209187526,0.08892619877727881,0.31131606182100147
ENSG00000279777,1.4256590381761634,-0.3926548063572166,-2.251627046548942,0.08893954169787974,0.31131606182100147
TNFRSF25,1.8631052133037835,-0.44960054398179095,-2.033734149098466,0.08898381235415558,0.31133070550238734
VWA5A,43.40234772539228,-0.5727645279090385,-2.0343261300625723,0.0890297911935583,0.31134618619418825
RAI1,36.95804517799722,-0.27864869613425913,-2.111926571076953,0.08904967882991253,0.31134618619418825
NCEH1,12.345154912409795,0.42537702798798804,2.027172103455899,0.08901175621926811,0.31134618619418825
SNAI1,3.0581255836103445,-0.5313866470652937,-2.1926831054609646,0.08908946447351354,0.31141366726290015
CPLANE2,3.0701160575466475,0.40776013683183954,2.2299244553835966,0.08911310424027691,0.3114246921059056
RBM33,51.32360987602395,0.21429100427438552,2.0269776220148836,0.08916994774848164,0.31145215113368846
ZCCHC17,24.521806014662893,-0.23616834224817573,-2.190301248835228,0.08918242427870976,0.31145215113368846
RCC1,24.899812017276627,0.30789552805399545,2.180392362900641,0.08916723909095846,0.31145215113368846
MAF,66.58924466026643,-0.7124603830889473,-2.1238021049779032,0.08927782175949495,0.31171369921631653
EIF3EP1,0.7646779148660158,-0.2442340562583294,-2.138510202268728,0.08933002989421923,0.31175278109548227
PLCXD3,1.2089094602651598,1.0227865243414662,2.322875664765763,0.08932690398310755,0.31175278109548227
SRR,14.268750605777107,-0.24515361413806103,-2.057186102698205,0.08939400368246671,0.31180950051993644
RAPGEF1,85.33608472329689,0.21462508047886697,2.025208721760669,0.08940781560100006,0.31180950051993644
ALDOC,18.805009901611296,-0.44070189351940936,-2.165295485981405,0.08936786012652527,0.31180950051993644
IMPA1,13.627743201946473,0.2095636858600889,2.0302373699886296,0.08943019107991408,0.31181600110019586
FBXO34,16.5962608841793,-0.20460419901253601,-2.1970247955239546,0.08960804437136669,0.3123644784529962
CYGB,65.44652735638262,-0.4601932538443103,-2.022643198272812,0.08963425728630724,0.3123842226653926
RBM4,62.490796498608645,-0.11617370988347364,-2.0438800133404635,0.08979397443721002,0.3127974334084479
LIN9,2.0831790440704108,-0.4395945466745368,-2.159952444266326,0.08979025273472031,0.3127974334084479
COL14A1,301.6723156764689,-0.9104077675108417,-2.0368954942479434,0.08988702094053401,0.3129949731058971
PKD2L2,0.2977914073985438,0.18777555528610473,2.0216352128258768,0.08989185979347103,0.3129949731058971
SORBS3,165.1789299849301,0.3811618467082729,2.0849243551049073,0.08993952170330394,0.31308921660948624
MCTS2,0.5451663416472395,-0.23215637203928496,-2.1841916975780546,0.08996731301212622,0.3131142610829539
ADCK2,13.790674057608236,0.38105234868465443,2.0467412261451443,0.09003143491884132,0.31319402142705394
BCRP2,0.8160534660560724,0.37867046551971284,2.178372994593277,0.09001793970932051,0.31319402142705394
ZNF165,0.4881594941652731,-0.23638836520734974,-2.1841965428502705,0.09015515097550565,0.31355264358948454
RPL13AP26,0.8754676363921747,0.1362987406665399,2.0223300027842437,0.09019826401403656,0.31363083475329
SLC35D4,6.059409778287288,0.2582658221326257,2.023554386072119,0.0902401836383456,0.3136524348435758
ADSS2,41.116298475133476,-0.22919260169413214,-2.0650941137554213,0.09026637300622578,0.3136524348435758
GSN,642.8954517921441,0.39320777861204803,2.1104560893961963,0.09024781008373386,0.3136524348435758
HCN3,2.1466203178222107,-0.36360349287155236,-2.0362795435462044,0.09028789454452468,0.3136555239638629
COL15A1,64.55863743838292,-0.9019359418235133,-2.0188700961153137,0.09043729319307435,0.3139260029396102
BRCA2,3.7481703121307506,-0.580936832286687,-2.050577532378787,0.09038657664208864,0.3139260029396102
RPL23AP53,1.9632608276756418,-0.34680266875227916,-2.0482732167088566,0.09044835501088624,0.3139260029396102
SIRT4,1.049360254724208,-0.3056177910573813,-2.016931837075383,0.09041211629101809,0.3139260029396102
ATCAY,0.41596591155478424,0.24417374838840467,2.0335589211905587,0.09052350361087984,0.31411511113731916
MTNAP1,21.908223940546375,-0.29054377610273896,-2.0353141401566406,0.09056670535054344,0.31419330322660005
KATNAL1,28.74547277012226,0.22172651746329208,2.1304903700710276,0.09072349009632077,0.3142351515727299
SMURF2P1,1.1272475295140247,-0.1482498064827873,-2.441045328955403,0.09087568166092777,0.3142351515727299
PBXIP1,131.37690614165166,-0.14822970445391537,-2.2332103435651693,0.09073894194115645,0.3142351515727299
RASSF2,76.461327157614,-1.0973667602580122,-2.020010758775511,0.09064066334249091,0.3142351515727299
PALMD,5.740187658699228,-0.6551852944684846,-2.0296254966605645,0.09069097185579077,0.3142351515727299
RASA4B,8.409448658410746,-0.43465972298374744,-2.046191564456266,0.09081173747813,0.3142351515727299
LGALS3,221.41953371327517,-0.4477801275596436,-2.0434258315514566,0.09084357778848257,0.3142351515727299
ZNF275,27.891304555941606,0.2644980348518873,2.077245795013159,0.09079511988735982,0.3142351515727299
HMGN3,26.453118622375424,-0.3928968546394618,-2.2320635425023143,0.09075991149546817,0.3142351515727299
CWC15,33.0161509439973,-0.12208898057215745,-2.0177635021471443,0.09075059915343671,0.3142351515727299
GSTO1,56.12079032179014,0.3526466042213947,2.0233107960909993,0.09083060736918458,0.3142351515727299
ZBTB7B,19.485536945235538,-0.3131015507629309,-2.018428184236424,0.09086087887984519,0.3142351515727299
TTLL11,5.415181321069928,-0.5154415503102117,-2.1258926399445777,0.09064240192303302,0.3142351515727299
HAX1,38.26774073013323,-0.13692933324181755,-2.0252326852311553,0.09088882788220586,0.3142351515727299
FEZ1,70.71850493508514,-0.3166110801310582,-2.1365864486466655,0.09075326789507222,0.3142351515727299
RSU1,120.14078173900528,0.18096251354502524,2.165449207457311,0.09093737004511517,0.31433149145653494
VTA1,39.88294448312327,-0.1805439553246142,-2.02743283870325,0.09098401669820463,0.3144212370643571
FANCM,6.578474070214769,-0.37182249449725324,-2.021873720451332,0.0910092499347426,0.3144369585245357
AKAP11,86.8059860015963,-0.12166533799887169,-2.040331719466589,0.0910965292020616,0.314666993167403
PTCD2,16.276774213357914,-0.2537447926423395,-2.1001344175818275,0.0911290017589267,0.3147076521442989
DLG5,82.33540309731663,0.21894473224622857,2.0124794542453617,0.091159737158144,0.3147422948621633
LARGE1,41.086247561059764,-0.40895850983718507,-2.0154387808345566,0.09122793691410917,0.31474350062099504
SETD1B,45.15821267368059,0.14318144745096362,2.033396326877311,0.09120583794099058,0.31474350062099504
CAMKK2,54.11244540929644,0.1603016545231366,2.027501680459156,0.09124018994144872,0.31474350062099504
GRK4,6.253661316020784,-0.21251329543159247,-2.01169264694346,0.09124290272574169,0.31474350062099504
RFX5,31.303697203953174,-0.48971806581641,-2.071472695996717,0.09127303822751202,0.3147760270269142
MEX3D,17.606948840928432,-0.3805661512012284,-2.0097153373783017,0.09130160045247754,0.3148031141026454
TARBP1,16.200115522684705,-0.3496238975637831,-2.2739486369546813,0.09148641169638719,0.31503274303464673
TCEA3,10.188994041028527,-0.7554000233362439,-2.007335058196817,0.09151199581758183,0.31503274303464673
C5orf24,66.76539993258278,0.17539843279331624,2.1397444823413254,0.09151979300196514,0.31503274303464673
PDE6D,13.06460298437341,-0.2070180147000369,-2.0109752194255344,0.09159615341488873,0.31503274303464673
TOP2B,153.67617987529695,-0.17059116070450298,-2.3474132162467107,0.09141325080176996,0.31503274303464673
NME7,12.76498334105385,-0.3344629267408217,-2.0078531271949402,0.09142608660725889,0.31503274303464673
SAAL1,5.058055439995644,-0.3403630726462259,-2.041074394363611,0.09154503898897413,0.31503274303464673
KBTBD8,0.6739326221406797,-0.3538084610163471,-2.052583899423483,0.09156434150614916,0.31503274303464673
EIF4B,611.7788402679299,-0.13675149780986118,-2.051457299021601,0.09150257371554535,0.31503274303464673
RANP4,0.31100421673866857,-0.2209413322423528,-2.2774788536623656,0.09158114174141008,0.31503274303464673
KIAA1328,17.582083442456636,-0.21906174475552742,-2.0885509475703947,0.09152714250144965,0.31503274303464673
HOXA3,8.520034297812355,-0.6716930326118433,-2.105675733023285,0.09175353792837501,0.3155026653669208
PDZD2,4.309668359589538,0.6263115204885947,2.0203278624409284,0.09178164135460459,0.3155279312240387
SERINC5,28.81746748512066,-0.21293422363375925,-2.017387498093371,0.091832474182945,0.31560948942579065
MANBAL,47.19393744008996,0.14557285549223664,2.026341128720709,0.09186764838239203,0.31560948942579065
DNAAF5,25.466283552471463,-0.18346307681133034,-2.0632935917528736,0.09184760893414215,0.31560948942579065
ZNF865,11.697787761640095,-0.17026931765866982,-2.1872754934193304,0.0919372644246818,0.3157059620022617
CORO1C,360.99267173420145,0.19172583911985264,2.158223353334793,0.09191906695999823,0.3157059620022617
TTBK2,30.987288532055988,-0.24075278750882312,-2.096892297859719,0.09199499051843048,0.3158328468521184
MKI67,4.065302176056409,-0.6706586276236104,-2.0169075914962202,0.09202958613073535,0.3158802818603384
MAGI1,14.645221342346288,0.501404236324372,2.3660334159063305,0.09211749144985502,0.3159803201204706
ENSG00000282956,14.645221342346288,0.501404236324372,2.3660334159063305,0.09211749144985502,0.3159803201204706
ZNF320,13.04521110695948,-0.314863834004409,-2.021361464608378,0.09212108793408273,0.3159803201204706
PIN1,30.36561997014796,0.13410475939966293,2.094747212321526,0.09216129354280282,0.3160469173105546
FAM193B,43.58732654580432,-0.3255198039140099,-2.188580037690814,0.09219552807010084,0.31609301256690864
DRAM2,61.69031499578956,-0.18879906858391937,-2.001679252490659,0.09226597374404391,0.3162632092123913
TIFA,5.2559242355624844,-0.3629642349111788,-2.132568805953179,0.09229615263871405,0.31629533643231084
TBC1D16,133.21553117729897,0.4024975731267695,2.081830352107603,0.09250297433944348,0.3165425680234475
EXOSC2,8.7909463326795,-0.33847892509316146,-2.421111012792912,0.0925503943585057,0.3165425680234475
TTC12,9.616220872639657,-0.29242082033679573,-2.0042976796557843,0.09247915310534616,0.3165425680234475
SMARCC2,113.69435058835597,-0.21668307804800335,-2.0038850905137475,0.09254490805336094,0.3165425680234475
MLX,30.230767644028788,0.1959937535470413,2.1530270036315673,0.09258859812780117,0.3165425680234475
LRP2BP,1.7896260668350354,-0.38562807240367336,-2.1563643403386017,0.09259734245495797,0.3165425680234475
CHP1P2,3.8655129045937486,-0.5181068484852904,-2.0430208086931416,0.09245547881587593,0.3165425680234475
RBSN,42.205996561857646,-0.24105348079304,-2.3182481749890815,0.09257232409604631,0.3165425680234475
SFSWAP,37.20581738332427,-0.12606221305084908,-2.393832415535395,0.09253451400859482,0.3165425680234475
ADAM10,167.69679536185657,-0.10452327161857866,-2.056491325668528,0.09249480041659447,0.3165425680234475
AGA,27.824827482127287,-0.38654564436476857,-2.364443283397115,0.09240265216322874,0.3165425680234475
TRIM33,41.15139763360024,-0.20584887465156587,-2.3847311964397964,0.09264944602799334,0.31664947808398264
CISD2,16.554190795982983,0.14526178208030505,2.0227844610116654,0.09269344479785654,0.31672864639627224
MRPL19,23.452510918312,-0.21357450030838265,-2.3378162705858285,0.09272392752745497,0.3167616059039035
TEF,19.374168341922207,-0.626726049553973,-2.357875025090569,0.0928419568438807,0.3169100820193937
BMF,10.742677435298631,-0.6368059016642911,-1.9975459969329785,0.09281360745324191,0.3169100820193937
LPAR6,9.10333091983749,0.215510247756745,2.036354773777884,0.09287162316776733,0.3169100820193937
GCNT3,0.5726356108550736,-0.3689299338919511,-2.0497301700864123,0.09280856082250227,0.3169100820193937
FABP4,0.42864119774384,0.6095723285099509,2.284848403160537,0.09286766594908723,0.3169100820193937
CLCN5,15.499277409007451,0.2783581310906138,1.996031628519884,0.09294263674431216,0.3170812306523863
BANF1,46.55992907514786,-0.24156564768704403,-2.064488935737487,0.09299511481975346,0.317117930796297
EMC6,10.585591770036626,0.21502242720681508,2.085338390360354,0.09297507951082899,0.317117930796297
VPS4B,63.90046211889679,0.23494130075725295,2.338382050611666,0.09316821630340891,0.31723523342472904
THUMPD1,34.832468461272406,-0.11093681588043935,-2.211659460846528,0.09313022867340717,0.31723523342472904
CFAP46,0.5508459066019111,-0.19225693523564769,-2.010651678997932,0.0931755898724783,0.31723523342472904
CDH26,0.3624607578742506,0.32045869287686995,2.0765820184431645,0.09317261696879676,0.31723523342472904
PSME1,67.82141623884426,-0.18916190883273387,-2.301626199914855,0.09310363555967033,0.31723523342472904
RARS1,63.229863234265615,-0.18816497198247362,-2.0105869847609936,0.09307028543177791,0.31723523342472904
MIB2,40.741449359406694,-0.3398982158332906,-2.004770151228928,0.09316326644139471,0.31723523342472904
AMPD2,47.96627377437777,-0.397886366100086,-2.1274278297748532,0.09331347659613386,0.3174634171205269
CDYL,23.188368967017137,-0.422277332545395,-1.996729846253324,0.09334089897167579,0.3174634171205269
ENSG00000280447,1.5985932385350452,0.28799138661195767,2.072161984113014,0.09327796261074271,0.3174634171205269
FANCE,5.710033012168909,0.18537429049037346,2.0317664629930525,0.09330403075882704,0.3174634171205269
SUPT7L,38.95733987849982,-0.17157441942279483,-1.9935961675974545,0.09334702503149292,0.3174634171205269
ATP6V1A,97.87285860035195,-0.4874052249418588,-1.9936152090505102,0.09345999181726863,0.31773753603893645
NUS1,52.03019934478311,0.26336856059246916,2.0276460164031365,0.09346942909920562,0.31773753603893645
ODF2L,26.303477702688383,-0.3246423323562473,-2.0048303548210575,0.09349680716509957,0.3177595489657598
GATB,15.737010370642926,-0.23162750091112816,-2.053620122515215,0.09369570691173428,0.3182221037694782
FAM76A,8.09674695583707,0.2958070201610763,2.1977788014158617,0.09368299958703478,0.3182221037694782
HMGB1P6,22.129757067029136,-0.3404161175942857,-2.1989177670763342,0.0936695677620299,0.3182221037694782
HSDL1,19.69860273118909,-0.2631957924157229,-1.9919313690833136,0.09378371512947084,0.318449863166901
KIAA1217,2.2806093540859935,-0.6504230680803675,-2.162912054111878,0.09392293325441646,0.31872234772899555
KPNA2P3,5.9898690907141106,0.33201576425777857,2.2925499733751655,0.09392685948071965,0.31872234772899555
TYW1B,0.8880783618919041,-0.21437656164888264,-2.0157027684436404,0.09392046628255503,0.31872234772899555
FANCF,6.202532685148083,-0.17948982714967565,-2.0759976847886588,0.09394911995292504,0.31872673990724537
STK17A,49.22590875143742,-0.6738187970865539,-2.05995077118009,0.09408187235664374,0.31902115217916194
ZFP2,1.3635290785588865,-0.35376243766449433,-1.9942596669549564,0.0940988584641075,0.31902115217916194
SUB1,104.0244484727611,-0.2990295135322434,-2.0099476801947462,0.09409116284378477,0.31902115217916194
SERPINE2,435.23763530667975,-0.7428217305391573,-1.9893238939847817,0.09413653465844915,0.3190777257252495
ADPRHL1,2.199909582700566,-0.5730402296668831,-1.9963640123246218,0.09416173864961748,0.319092008682899
STC2,779.9773553481187,1.058314688742275,1.9902841354108736,0.09420206870732294,0.3191575325359312
SLC30A5,56.202482957528254,0.1606022611270772,2.0361807420386664,0.09430666393504579,0.31944070970155214
EIF3E,248.8072683477176,-0.18151452612087837,-2.228422275363828,0.09439225136667212,0.3196593907944196
RER1,114.42062466334265,0.11836750965003873,2.0462415974157495,0.09443100810853344,0.31968109431063413
WASL,66.2896263561992,0.2773520732014072,2.0376096789240625,0.09444071796796855,0.31968109431063413
RNF31,30.2651753396745,-0.16368738222174883,-2.1920670309510064,0.0945508126298532,0.3199572768448485
ZNF584,9.787932165860054,0.33641548999583337,2.1344241119858873,0.09456440237231312,0.3199572768448485
PCNT,45.6495835092972,-0.32974921872788965,-1.9840358650192222,0.09467378835684165,0.32002073766085076
SLC50A1,13.803243446463153,-0.22031247867312231,-1.9827714570998978,0.09465965462420586,0.32002073766085076
KCNJ5,0.5037791242588759,-0.193568522960342,-2.0573231728552224,0.09465201696967127,0.32002073766085076
TIMP1,734.0891767724296,-0.4175418560378965,-2.064427401883604,0.09468158665959632,0.32002073766085076
MET,41.21214854689434,0.5147440546396753,2.0308045575263707,0.09468841455061879,0.32002073766085076
CPEB1,22.87530726876964,-0.799545268279485,-2.1011002228034643,0.09475072416827893,0.32016014865662956
COMMD2,24.91770347884356,0.13300689570758273,1.9847267353248668,0.09499539558462747,0.3202338534456368
TUSC3,63.26887645498327,-0.2953989897079481,-1.9814533965637697,0.09499657678714311,0.3202338534456368
TBC1D8B,35.54862764671376,-0.2999763748029416,-2.033164381839078,0.09488373795302682,0.3202338534456368
LONP1,56.22013865286432,-0.3024581485783058,-2.0775671349717966,0.09485842347648388,0.3202338534456368
WEE1,136.24287347058797,0.5586831404975792,1.991314713537342,0.09501580214555894,0.3202338534456368
DDX20,15.52013570119556,0.2727748054967254,2.0268817203272533,0.09502531988509852,0.3202338534456368
PCMT1,47.30308453098253,0.21273836295260296,1.9878041123854486,0.0948118876277218,0.3202338534456368
POLR3A,27.358964933469064,-0.1704623015754514,-1.980627813257803,0.09496430496164807,0.3202338534456368
NRIP2,1.658162687396028,-0.34006756580427844,-2.322270347549136,0.09485087957213154,0.3202338534456368
KCNRG,0.47084364375409327,-0.36674375807710113,-1.9907004838574602,0.09489906185084117,0.3202338534456368
ADD1,341.45160658233016,0.08833765082212608,1.993144181452935,0.09499556989076867,0.3202338534456368
ERBIN,124.2495077682561,0.24677523407827007,2.080672570831846,0.09488900855237442,0.3202338534456368
GPC2,0.94583153766708,-0.5117859835909869,-2.0877935081175067,0.0950984780300712,0.3203383698234306
MIOS,12.62170577990965,0.22678331205110158,2.0507934788725946,0.09508968869558426,0.3203383698234306
SLC25A40,10.616834326019431,-0.3739488798187458,-2.096544254591466,0.09526391507082214,0.3206498926377333
CRYAB,80.64875493799354,0.4314308850983375,1.9951570741968723,0.09525406219128374,0.3206498926377333
GSE1,40.4821130469624,-0.5520774055298681,-2.109250370377343,0.09527532989374038,0.3206498926377333
RANBP6,21.70584791483202,-0.23329943060870484,-1.9809879659656224,0.09522459384067121,0.3206498926377333
TUBD1,2.5495122254843823,-0.3641675590713691,-1.9819349993525004,0.09531977311333634,0.3207284619010489
VASP,43.39512102219452,0.33411812712789235,1.9832155682457142,0.09536174507497788,0.32079868303381587
